doc_id,org,year,orig_path,clean_path,orig_encoding,bytes,sha1
9c4591e4d5097bbadd91a94c047f282e3a37a990,ARF,1994,ARF_1994.txt,ARF_1994.txt,utf-8,4484,9c4591e4d5097bbadd91a94c047f282e3a37a990
c40c097eda8470121e024e3904811c8bc6557a86,ARF,1995,ARF_1995.txt,ARF_1995.txt,utf-8,27477,c40c097eda8470121e024e3904811c8bc6557a86
2756253c714158a9b8f4c4b3a4226a5bf493a51e,ARF,1996,ARF_1996.txt,ARF_1996.txt,utf-8,51964,2756253c714158a9b8f4c4b3a4226a5bf493a51e
f34c3da635e4c88a72f2e38b48df2329fb8b9ffe,ARF,1997,ARF_1997.txt,ARF_1997.txt,utf-8,83888,f34c3da635e4c88a72f2e38b48df2329fb8b9ffe
82df5b9edc53af728dce8f3db5cdf099d9c705e5,ARF,1998,ARF_1998.txt,ARF_1998.txt,utf-8,100064,82df5b9edc53af728dce8f3db5cdf099d9c705e5
6b75bd8b56751474464df97be28ae9c6cc68d066,ARF,1999,ARF_1999.txt,ARF_1999.txt,utf-8,86048,6b75bd8b56751474464df97be28ae9c6cc68d066
a1037110a2cb806e114985605e9d23d5ddfa0623,ARF,2000,ARF_2000.txt,ARF_2000.txt,utf-8,64623,a1037110a2cb806e114985605e9d23d5ddfa0623
c3a0166e9155ece975f7d5e61e0093ed9497b844,ARF,2001,ARF_2001.txt,ARF_2001.txt,utf-8,94294,c3a0166e9155ece975f7d5e61e0093ed9497b844
82aa2a4c52793990cdff44385d305579b53c33b0,ARF,2002,ARF_2002.txt,ARF_2002.txt,utf-8,77442,82aa2a4c52793990cdff44385d305579b53c33b0
309a4ceb563ee0b76b8b0c411372494fc385666c,ARF,2003,ARF_2003.txt,ARF_2003.txt,utf-8,125339,309a4ceb563ee0b76b8b0c411372494fc385666c
5cb9c6fbeaf427305290bac791d6c623a4f83faf,ARF,2004,ARF_2004.txt,ARF_2004.txt,utf-8,103103,5cb9c6fbeaf427305290bac791d6c623a4f83faf
8c6b01b7b7e87b2d12a808e6aed9a604d7a07979,ARF,2005,ARF_2005.txt,ARF_2005.txt,utf-8,182668,8c6b01b7b7e87b2d12a808e6aed9a604d7a07979
0019fb77f59a65cd1c50991a7f38dff00873edb1,ARF,2006,ARF_2006.txt,ARF_2006.txt,utf-8,266909,0019fb77f59a65cd1c50991a7f38dff00873edb1
ad2a50ea76ddd21889ac45ffbac1f794bb47e78f,ARF,2008,ARF_2008.txt,ARF_2008.txt,utf-8,374091,ad2a50ea76ddd21889ac45ffbac1f794bb47e78f
abf475b9777491a35867999d334692ece6544393,ARF,2009,ARF_2009.txt,ARF_2009.txt,utf-8,424452,abf475b9777491a35867999d334692ece6544393
085388476598efc9eb8bba91ac2dcd1ca5c9cec5,ARF,2011,ARF_2011.txt,ARF_2011.txt,utf-8,568603,085388476598efc9eb8bba91ac2dcd1ca5c9cec5
521c1061f2abcf5a96ea2ddc30ecbb8bf6687c8c,ARF,2013,ARF_2013.txt,ARF_2013.txt,utf-8,542528,521c1061f2abcf5a96ea2ddc30ecbb8bf6687c8c
89a264213166dd7406273364035f010fbf2e0ee0,ARF,2014,ARF_2014.txt,ARF_2014.txt,utf-8,496996,89a264213166dd7406273364035f010fbf2e0ee0
e4c23c7c21dc14f735b064e94d9c20b51bedba59,ARF,2015,ARF_2015.txt,ARF_2015.txt,utf-8,684750,e4c23c7c21dc14f735b064e94d9c20b51bedba59
7e1d25c005cc990d298ef08076f0787a9f69329c,ARF,2016,ARF_2016.txt,ARF_2016.txt,utf-8,3485,7e1d25c005cc990d298ef08076f0787a9f69329c
78bcbd1b65f0ef8640d79a35331f9fdb73a483f7,ARF,2017,ARF_2017.txt,ARF_2017.txt,utf-8,836562,78bcbd1b65f0ef8640d79a35331f9fdb73a483f7
555dcb4e7a18b898f081fa7465eaaafd075a235a,ARF,2018,ARF_2018.txt,ARF_2018.txt,utf-8,788903,555dcb4e7a18b898f081fa7465eaaafd075a235a
e3c09a071ff645e97f31ff1ded934aa9fc485cb2,ARF,2019,ARF_2019.txt,ARF_2019.txt,utf-8,842584,e3c09a071ff645e97f31ff1ded934aa9fc485cb2
c4e59b13c6e88b76bb4e2620f410aed5ce8f1af7,ARF,2020,ARF_2020.txt,ARF_2020.txt,utf-8,975654,c4e59b13c6e88b76bb4e2620f410aed5ce8f1af7
be8bba9a46228411cc0d1a721a19fce86dc9a8aa,ARF,2021,ARF_2021.txt,ARF_2021.txt,utf-8,1046555,be8bba9a46228411cc0d1a721a19fce86dc9a8aa
0e4f90ef78a1fea5d9dfa36993bf243b3373ae3c,ARF,2022,ARF_2022.txt,ARF_2022.txt,utf-8,1038319,0e4f90ef78a1fea5d9dfa36993bf243b3373ae3c
fecf83e655aeb6fbb7160ccf78580dba4f48f8d2,ARF,2023,ARF_2023.txt,ARF_2023.txt,utf-8,1041204,fecf83e655aeb6fbb7160ccf78580dba4f48f8d2
4774ac040edf43b05e0854f5b546c99af18fd76e,ARF,2024,ARF_2024.txt,ARF_2024.txt,utf-8,1051498,4774ac040edf43b05e0854f5b546c99af18fd76e
3cd0217e6caaca8e6c5d1c825486d1dded9512cc,CARICOM,2014,CARICOM_2014.txt,CARICOM_2014.txt,utf-8,156457,3cd0217e6caaca8e6c5d1c825486d1dded9512cc
b85f3d36c02a3dba4f39377596fdc604c180a08b,CARICOM,2015,CARICOM_2015.txt,CARICOM_2015.txt,utf-8,170281,b85f3d36c02a3dba4f39377596fdc604c180a08b
1b0c205e6a01f2f33c824af27dc94064de84e9cc,CARICOM,2016,CARICOM_2016.txt,CARICOM_2016.txt,utf-8,177430,1b0c205e6a01f2f33c824af27dc94064de84e9cc
c3dece17c6bdecdf7a8f263a3817d6a6018cd08a,CARICOM,2017,CARICOM_2017.txt,CARICOM_2017.txt,utf-8,188415,c3dece17c6bdecdf7a8f263a3817d6a6018cd08a
d3d061e1c833134375180c843cfca9933bfe635c,CARICOM,2018,CARICOM_2018.txt,CARICOM_2018.txt,utf-8,172573,d3d061e1c833134375180c843cfca9933bfe635c
e8a53b83d7b452cfe8647efec0a64672a596de2f,CARICOM,2019,CARICOM_2019.txt,CARICOM_2019.txt,utf-8,182304,e8a53b83d7b452cfe8647efec0a64672a596de2f
8b7172ee1b8d096c1fa2ed846abbb22b95d2989e,CARICOM,2020,CARICOM_2020.txt,CARICOM_2020.txt,utf-8,159521,8b7172ee1b8d096c1fa2ed846abbb22b95d2989e
5a898c7d450b4926bab76e44ca728b8422bb6d9f,CARICOM,2021,CARICOM_2021.txt,CARICOM_2021.txt,utf-8,147465,5a898c7d450b4926bab76e44ca728b8422bb6d9f
33efee710aa731fd2532074df3eae8166a056921,CARICOM,2022,CARICOM_2022.txt,CARICOM_2022.txt,utf-8,151729,33efee710aa731fd2532074df3eae8166a056921
35e54bbb70f0fd73b6e96efd06ab9c2370e4f3c0,IAEA,1998,IAEA_1998.txt,IAEA_1998.txt,utf-8,433329,35e54bbb70f0fd73b6e96efd06ab9c2370e4f3c0
565a7a7a459ac1ae36f4da9bba4c129fb3c12e12,IAEA,1999,IAEA_1999.txt,IAEA_1999.txt,utf-8,433328,565a7a7a459ac1ae36f4da9bba4c129fb3c12e12
0c8ead2ed4c8b0985c5ead5fd53c57f68b6e110e,IAEA,2000,IAEA_2000.txt,IAEA_2000.txt,utf-8,566392,0c8ead2ed4c8b0985c5ead5fd53c57f68b6e110e
63d78d9dc7803cbeaf20f50505339509412ac46a,IAEA,2001,IAEA_2001.txt,IAEA_2001.txt,utf-8,515800,63d78d9dc7803cbeaf20f50505339509412ac46a
f5e19648eb043de1b1ec345b92323b8cdf9b81ed,IAEA,2002,IAEA_2002.txt,IAEA_2002.txt,utf-8,426713,f5e19648eb043de1b1ec345b92323b8cdf9b81ed
40720d76bf061d16b23d6709eda5cbff6d026169,IAEA,2003,IAEA_2003.txt,IAEA_2003.txt,utf-8,259531,40720d76bf061d16b23d6709eda5cbff6d026169
f6b08b740005926406eccd500bbb1181981df618,IAEA,2004,IAEA_2004.txt,IAEA_2004.txt,utf-8,297391,f6b08b740005926406eccd500bbb1181981df618
9797174a376557857cfb7a2510838ce15e493cd4,IAEA,2005,IAEA_2005.txt,IAEA_2005.txt,utf-8,325882,9797174a376557857cfb7a2510838ce15e493cd4
15cb99316e3e6e36d95abee15f95bfd921fb38d4,IAEA,2006,IAEA_2006.txt,IAEA_2006.txt,utf-8,312335,15cb99316e3e6e36d95abee15f95bfd921fb38d4
76c34460c36f5910e06fd2f46ff40b1fa8f99359,IAEA,2007,IAEA_2007.txt,IAEA_2007.txt,utf-8,317398,76c34460c36f5910e06fd2f46ff40b1fa8f99359
7fc17e935787ba6b29128153a2e344af8d605de3,IAEA,2008,IAEA_2008.txt,IAEA_2008.txt,utf-8,699753,7fc17e935787ba6b29128153a2e344af8d605de3
a2ff906d27e831014364d3e458ad86e86557e39a,IAEA,2010,IAEA_2010.txt,IAEA_2010.txt,utf-8,375866,a2ff906d27e831014364d3e458ad86e86557e39a
c7f07b6d8fd05ee6506d8f1f59c2bbb2b3644dc1,IAEA,2011,IAEA_2011.txt,IAEA_2011.txt,utf-8,639631,c7f07b6d8fd05ee6506d8f1f59c2bbb2b3644dc1
54b51718c4c27bc05dde90a3ceeb52968b3b2383,IAEA,2012,IAEA_2012.txt,IAEA_2012.txt,utf-8,377939,54b51718c4c27bc05dde90a3ceeb52968b3b2383
29fc3d3ac5aff3e9689c1ef84690a80e9d920c30,IAEA,2013,IAEA_2013.txt,IAEA_2013.txt,utf-8,396298,29fc3d3ac5aff3e9689c1ef84690a80e9d920c30
a622993801e33a77953b9b0e726b295458817b9b,IAEA,2014,IAEA_2014.txt,IAEA_2014.txt,utf-8,436546,a622993801e33a77953b9b0e726b295458817b9b
f802743de26ee439ed9e2c8c0c8fca016938b4f0,IAEA,2015,IAEA_2015.txt,IAEA_2015.txt,utf-8,422822,f802743de26ee439ed9e2c8c0c8fca016938b4f0
35c92332dfb64cdb2086bad45383b2d908f65e73,IAEA,2016,IAEA_2016.txt,IAEA_2016.txt,utf-8,398175,35c92332dfb64cdb2086bad45383b2d908f65e73
eab8261519621bbb3af16bcfc6a7fc7467b1fb27,IAEA,2017,IAEA_2017.txt,IAEA_2017.txt,utf-8,404076,eab8261519621bbb3af16bcfc6a7fc7467b1fb27
b30453b24ec5bc2fe972f6f6bbef503495901adb,IAEA,2018,IAEA_2018.txt,IAEA_2018.txt,utf-8,430436,b30453b24ec5bc2fe972f6f6bbef503495901adb
c933d05c7e94db55c98142856c5ea4a472428c4a,IAEA,2019,IAEA_2019.txt,IAEA_2019.txt,utf-8,290959,c933d05c7e94db55c98142856c5ea4a472428c4a
05c49a69d5d335f4b760b53964d70849a88fc5bf,IAEA,2020,IAEA_2020.txt,IAEA_2020.txt,utf-8,349743,05c49a69d5d335f4b760b53964d70849a88fc5bf
52537c10e0c09df39d75d45725f3e820d1c28036,IAEA,2021,IAEA_2021.txt,IAEA_2021.txt,utf-8,356154,52537c10e0c09df39d75d45725f3e820d1c28036
135ac835e509a7d3ca5d34cd3ea3582448ca860a,IAEA,2022,IAEA_2022.txt,IAEA_2022.txt,utf-8,414675,135ac835e509a7d3ca5d34cd3ea3582448ca860a
43d09b3732baaee51975e17fa7d124ef96f2355c,IAEA,2023,IAEA_2023.txt,IAEA_2023.txt,utf-8,252563,43d09b3732baaee51975e17fa7d124ef96f2355c
d2713e5af4bbea10148498ed40200b491b064fe8,INTERPOL,1998,INTERPOL_1998.txt,INTERPOL_1998.txt,utf-8,52938,d2713e5af4bbea10148498ed40200b491b064fe8
6d1a4f4fd1e85051e2426aff8b04654e709ee773,INTERPOL,1999,INTERPOL_1999.txt,INTERPOL_1999.txt,utf-8,71836,6d1a4f4fd1e85051e2426aff8b04654e709ee773
3f4f4c186923efc707e001a5005e77ed61fc92dd,INTERPOL,2000,INTERPOL_2000.txt,INTERPOL_2000.txt,utf-8,44097,3f4f4c186923efc707e001a5005e77ed61fc92dd
702439b43d019ed2898a0cf83aa717d6475da848,INTERPOL,2001,INTERPOL_2001.txt,INTERPOL_2001.txt,utf-8,51388,702439b43d019ed2898a0cf83aa717d6475da848
a5ea06131bb303901b3e883a9a5ce2c0f9c5edfa,INTERPOL,2002,INTERPOL_2002.txt,INTERPOL_2002.txt,utf-8,53714,a5ea06131bb303901b3e883a9a5ce2c0f9c5edfa
8db36652b632fe45876fb9eff6a1e8cb221e3219,INTERPOL,2003,INTERPOL_2003.txt,INTERPOL_2003.txt,utf-8,65198,8db36652b632fe45876fb9eff6a1e8cb221e3219
9c8134f943d3191822e8e0821e683495972b0721,INTERPOL,2004,INTERPOL_2004.txt,INTERPOL_2004.txt,utf-8,56216,9c8134f943d3191822e8e0821e683495972b0721
87235c7288b8c73ca8c1aa39223265f6eff3249e,INTERPOL,2005,INTERPOL_2005.txt,INTERPOL_2005.txt,utf-8,67362,87235c7288b8c73ca8c1aa39223265f6eff3249e
2e45a032651b3f54bb9ce7bc03dfaf65aaaeb7f8,INTERPOL,2006,INTERPOL_2006.txt,INTERPOL_2006.txt,utf-8,75841,2e45a032651b3f54bb9ce7bc03dfaf65aaaeb7f8
28e042ba5c90b1954174afaaffd7e6a48777af82,INTERPOL,2007,INTERPOL_2007.txt,INTERPOL_2007.txt,utf-8,72373,28e042ba5c90b1954174afaaffd7e6a48777af82
cdefb372e41c1e70844bad7f564d3c21e868f08d,INTERPOL,2008,INTERPOL_2008.txt,INTERPOL_2008.txt,utf-8,81203,cdefb372e41c1e70844bad7f564d3c21e868f08d
51cf9b5148bd5544575af0af5b63db743d639c48,INTERPOL,2009,INTERPOL_2009.txt,INTERPOL_2009.txt,utf-8,92726,51cf9b5148bd5544575af0af5b63db743d639c48
b9a8c9ebe97687286e97ce4256c29fcc8b19f93e,INTERPOL,2010,INTERPOL_2010.txt,INTERPOL_2010.txt,utf-8,79830,b9a8c9ebe97687286e97ce4256c29fcc8b19f93e
e2d967a3733e45abe94f013465a54412e05e39c4,INTERPOL,2011,INTERPOL_2011.txt,INTERPOL_2011.txt,utf-8,80607,e2d967a3733e45abe94f013465a54412e05e39c4
02f4a655996c2be17aaf3da62f34010caea0effe,INTERPOL,2012,INTERPOL_2012.txt,INTERPOL_2012.txt,utf-8,73298,02f4a655996c2be17aaf3da62f34010caea0effe
feede3480e4ccb3a87521a595d2e731cccc155ae,INTERPOL,2013,INTERPOL_2013.txt,INTERPOL_2013.txt,utf-8,80868,feede3480e4ccb3a87521a595d2e731cccc155ae
bf52a4bfb7076b8072ded24fdb9899fec55318ad,INTERPOL,2014,INTERPOL_2014.txt,INTERPOL_2014.txt,utf-8,66087,bf52a4bfb7076b8072ded24fdb9899fec55318ad
71d8ce8542be4e1c4de375f6d154cddfa574e22b,INTERPOL,2015,INTERPOL_2015.txt,INTERPOL_2015.txt,utf-8,59811,71d8ce8542be4e1c4de375f6d154cddfa574e22b
9ada219d435eca82d8cf4f54648eabb8599a7b5f,INTERPOL,2016,INTERPOL_2016.txt,INTERPOL_2016.txt,utf-8,81994,9ada219d435eca82d8cf4f54648eabb8599a7b5f
f80349893a15ecadc577c69aa9ae698f9c67d492,INTERPOL,2017,INTERPOL_2017.txt,INTERPOL_2017.txt,utf-8,83268,f80349893a15ecadc577c69aa9ae698f9c67d492
5fe85e014f69aeb41659a96553ddbc6133721e4f,INTERPOL,2018,INTERPOL_2018.txt,INTERPOL_2018.txt,utf-8,41476,5fe85e014f69aeb41659a96553ddbc6133721e4f
1a46f217e650916b5a9859372613826e7dd341f7,INTERPOL,2019,INTERPOL_2019.txt,INTERPOL_2019.txt,utf-8,47919,1a46f217e650916b5a9859372613826e7dd341f7
8be58e4b85726ab809e0f6ed58640ef909575d5c,INTERPOL,2020,INTERPOL_2020.txt,INTERPOL_2020.txt,utf-8,47506,8be58e4b85726ab809e0f6ed58640ef909575d5c
e2d0d5d9d499d256a8f25f1831f3f38559cf28d1,INTERPOL,2021,INTERPOL_2021.txt,INTERPOL_2021.txt,utf-8,46516,e2d0d5d9d499d256a8f25f1831f3f38559cf28d1
f1500bdf71999d19da3d8a460e8c0cb9ed7cab6e,INTERPOL,2022,INTERPOL_2022.txt,INTERPOL_2022.txt,utf-8,57074,f1500bdf71999d19da3d8a460e8c0cb9ed7cab6e
e1aca08726371c8413091025acd52ed5b8fa00f9,INTERPOL,2023,INTERPOL_2023.txt,INTERPOL_2023.txt,utf-8,60997,e1aca08726371c8413091025acd52ed5b8fa00f9
f00ec2b64f2c09c6bc03ec9a707bd8dc86ef9a78,NATO,1986,NATO_1986.txt,NATO_1986.txt,utf-8,8040,f00ec2b64f2c09c6bc03ec9a707bd8dc86ef9a78
0262a01894f9324abf6cc8f3385b092e99ad02e9,NATO,1987,NATO_1987.txt,NATO_1987.txt,utf-8,15696,0262a01894f9324abf6cc8f3385b092e99ad02e9
67179ee81af695046797e1a909219a3d29a15015,NATO,1989,NATO_1989.txt,NATO_1989.txt,utf-8,25038,67179ee81af695046797e1a909219a3d29a15015
520adf0e20a093441e6511f31a83cf7ee24594aa,NATO,1990,NATO_1990.txt,NATO_1990.txt,utf-8,15750,520adf0e20a093441e6511f31a83cf7ee24594aa
4528b25a5b7c6b1e0f444e8cf0c9218ac3b869d5,NATO,1991,NATO_1991.txt,NATO_1991.txt,utf-8,12368,4528b25a5b7c6b1e0f444e8cf0c9218ac3b869d5
9f3954d7ba1bfddf03bb0ead1fd56091d0faa3d6,NATO,1992,NATO_1992.txt,NATO_1992.txt,utf-8,11140,9f3954d7ba1bfddf03bb0ead1fd56091d0faa3d6
041f18fb6d6c29351fa51feea11d1db89db1af84,NATO,1993,NATO_1993.txt,NATO_1993.txt,utf-8,13124,041f18fb6d6c29351fa51feea11d1db89db1af84
71853c6197a6a7f222db0f1978c7cb232b87c5ee,NATO,1994,NATO_1994.txt,NATO_1994.txt,utf-8,2,71853c6197a6a7f222db0f1978c7cb232b87c5ee
98ee513f5e23deb97e016e4e41b8fa53b6141341,NATO,1995,NATO_1995.txt,NATO_1995.txt,utf-8,21764,98ee513f5e23deb97e016e4e41b8fa53b6141341
7549610b3108d0f1abfcf6ea0aeca799fc141f75,NATO,1996,NATO_1996.txt,NATO_1996.txt,utf-8,35808,7549610b3108d0f1abfcf6ea0aeca799fc141f75
58a7cb189f337137aa149df64e953d3a5e29c703,NATO,1997,NATO_1997.txt,NATO_1997.txt,utf-8,36514,58a7cb189f337137aa149df64e953d3a5e29c703
690b95981b85b3dfa998075e08554f2ff2ee29a6,NATO,1998,NATO_1998.txt,NATO_1998.txt,utf-8,17613,690b95981b85b3dfa998075e08554f2ff2ee29a6
9f5b5b93eb26e0f1028541beec82e35f0ef0569f,NATO,1999,NATO_1999.txt,NATO_1999.txt,utf-8,39997,9f5b5b93eb26e0f1028541beec82e35f0ef0569f
b88d2aa42002f9d7966e28b03a55e09ec212604e,NATO,2000,NATO_2000.txt,NATO_2000.txt,utf-8,53541,b88d2aa42002f9d7966e28b03a55e09ec212604e
ea9e7005f3ba8ac5c50be33cc519bab367bad04b,NATO,2001,NATO_2001.txt,NATO_2001.txt,utf-8,13725,ea9e7005f3ba8ac5c50be33cc519bab367bad04b
667ee8c41a198b381edfbd0a2da67a1428f6a43c,NATO,2002,NATO_2002.txt,NATO_2002.txt,utf-8,22168,667ee8c41a198b381edfbd0a2da67a1428f6a43c
8c0f390e7164baf5c862858a0730b6e8a1734328,NATO,2003,NATO_2003.txt,NATO_2003.txt,utf-8,19391,8c0f390e7164baf5c862858a0730b6e8a1734328
83fcbb821993607ffc9d49352216b43d26cd75c8,NATO,2004,NATO_2004.txt,NATO_2004.txt,utf-8,38663,83fcbb821993607ffc9d49352216b43d26cd75c8
a313c368a7fbb9242027373d701daab2445d2bf2,NATO,2005,NATO_2005.txt,NATO_2005.txt,utf-8,13110,a313c368a7fbb9242027373d701daab2445d2bf2
613511421ace1c459063ae2b329c5e58d579da5a,NATO,2007,NATO_2007.txt,NATO_2007.txt,utf-8,24239,613511421ace1c459063ae2b329c5e58d579da5a
d77f777df824295934da4f3ecc872f3bfb5d0be9,NATO,2009,NATO_2009.txt,NATO_2009.txt,utf-8,39458,d77f777df824295934da4f3ecc872f3bfb5d0be9
ca91662efd3681f37281d6bec601100f28d466d2,NATO,2010,NATO_2010.txt,NATO_2010.txt,utf-8,46331,ca91662efd3681f37281d6bec601100f28d466d2
3f6ada64aa650325c69a51e8a2a03336ce329bfe,NATO,2011,NATO_2011.txt,NATO_2011.txt,utf-8,59027,3f6ada64aa650325c69a51e8a2a03336ce329bfe
01c8847cd2116f68932d2a22f7228c52bd4cc2e0,NATO,2012,NATO_2012.txt,NATO_2012.txt,utf-8,62040,01c8847cd2116f68932d2a22f7228c52bd4cc2e0
140749f5a916d4f7db609dcb643273a26ffd7a12,NATO,2013,NATO_2013.txt,NATO_2013.txt,utf-8,77060,140749f5a916d4f7db609dcb643273a26ffd7a12
fb8ad9f1f28154a42ff0b13b95dc6b07861527d1,NATO,2014,NATO_2014.txt,NATO_2014.txt,utf-8,61704,fb8ad9f1f28154a42ff0b13b95dc6b07861527d1
f6ac1111c0f13526c306857bfe852cfe428eb22b,NATO,2015,NATO_2015.txt,NATO_2015.txt,utf-8,279920,f6ac1111c0f13526c306857bfe852cfe428eb22b
03ba397dec9f46096ffebe689ac2ea12574b7ac2,NATO,2016,NATO_2016.txt,NATO_2016.txt,utf-8,274164,03ba397dec9f46096ffebe689ac2ea12574b7ac2
3fcf6b71f8976672c0c25336332bf98c90ab1870,NATO,2017,NATO_2017.txt,NATO_2017.txt,utf-8,236072,3fcf6b71f8976672c0c25336332bf98c90ab1870
793e44325985589f7ce4c5bf36501267cef31d76,NATO,2018,NATO_2018.txt,NATO_2018.txt,utf-8,266038,793e44325985589f7ce4c5bf36501267cef31d76
b9a0b0691cfd995d1c8effe60766bcfca38c5d51,NATO,2019,NATO_2019.txt,NATO_2019.txt,utf-8,273861,b9a0b0691cfd995d1c8effe60766bcfca38c5d51
2b8a67718b1520c03c655384756ac07a4668a966,NATO,2021,NATO_2021.txt,NATO_2021.txt,utf-8,330319,2b8a67718b1520c03c655384756ac07a4668a966
f65a64c31227178abadff12bc543244a9f6d64ce,NATO,2023,NATO_2023.txt,NATO_2023.txt,utf-8,354781,f65a64c31227178abadff12bc543244a9f6d64ce
ba4fbd498d5879b755ea4ca2fb1f9553111c42b2,NATO,2024,NATO_2024.txt,NATO_2024.txt,utf-8,192153,ba4fbd498d5879b755ea4ca2fb1f9553111c42b2
771e0d592cbee4c2e5fabd5d8665010e21e543b8,OPCW,2000,OPCW_2000.txt,OPCW_2000.txt,utf-8,182311,771e0d592cbee4c2e5fabd5d8665010e21e543b8
f778cdca41be5a6a3c9cf0073be78fd39c3671b5,OPCW,2001,OPCW_2001.txt,OPCW_2001.txt,utf-8,222618,f778cdca41be5a6a3c9cf0073be78fd39c3671b5
96a12b2cce0f4d377fe4fa1e0b0039ed14a91c4d,OPCW,2002,OPCW_2002.txt,OPCW_2002.txt,utf-8,195979,96a12b2cce0f4d377fe4fa1e0b0039ed14a91c4d
30c713870e09dc92bf783bdcfa03812d2bb331a0,OPCW,2003,OPCW_2003.txt,OPCW_2003.txt,utf-8,190874,30c713870e09dc92bf783bdcfa03812d2bb331a0
8f03cde33e88ab3c3862e039f2ae9f7b088c2a0c,OPCW,2004,OPCW_2004.txt,OPCW_2004.txt,utf-8,87434,8f03cde33e88ab3c3862e039f2ae9f7b088c2a0c
4849fc068bbbfdd8237356723cc5c761bf2a46e6,OPCW,2005,OPCW_2005.txt,OPCW_2005.txt,utf-8,89800,4849fc068bbbfdd8237356723cc5c761bf2a46e6
c0963438ae0081f147bbd80b3d27e3fa5b162c8e,OPCW,2006,OPCW_2006.txt,OPCW_2006.txt,utf-8,89809,c0963438ae0081f147bbd80b3d27e3fa5b162c8e
fa30944cb3ed29c4ac682036b72672f9579b0ab6,OPCW,2007,OPCW_2007.txt,OPCW_2007.txt,utf-8,105477,fa30944cb3ed29c4ac682036b72672f9579b0ab6
fac4a193baf2a5c4661b087043284e442ad367be,OPCW,2008,OPCW_2008.txt,OPCW_2008.txt,utf-8,116469,fac4a193baf2a5c4661b087043284e442ad367be
5ff1381a00c95dc4830167f6015406431bf00397,OPCW,2009,OPCW_2009.txt,OPCW_2009.txt,utf-8,134599,5ff1381a00c95dc4830167f6015406431bf00397
0bbe7e2544b8bbb44ceda132455288b4312d6c74,OPCW,2010,OPCW_2010.txt,OPCW_2010.txt,utf-8,163616,0bbe7e2544b8bbb44ceda132455288b4312d6c74
2add48d8ae48fad402dbde859de5c29d1f3f3573,OPCW,2011,OPCW_2011.txt,OPCW_2011.txt,utf-8,160326,2add48d8ae48fad402dbde859de5c29d1f3f3573
c835f7b61e452fd3c7d6c64bc10c349b088f1703,OPCW,2012,OPCW_2012.txt,OPCW_2012.txt,utf-8,187128,c835f7b61e452fd3c7d6c64bc10c349b088f1703
a3aac94ce442b57d84b82eb29516f7d2b4f3d93b,OPCW,2013,OPCW_2013.txt,OPCW_2013.txt,utf-8,138694,a3aac94ce442b57d84b82eb29516f7d2b4f3d93b
8e369de80b93a5405d24885f4f39a5b538986b56,OPCW,2014,OPCW_2014.txt,OPCW_2014.txt,utf-8,170340,8e369de80b93a5405d24885f4f39a5b538986b56
d4a70a34b7d7bf75aa863e408f0990a7da8e75a1,OPCW,2015,OPCW_2015.txt,OPCW_2015.txt,utf-8,187795,d4a70a34b7d7bf75aa863e408f0990a7da8e75a1
479b5e75f216245fe1685c6a89f67f0bfe263bf5,OPCW,2016,OPCW_2016.txt,OPCW_2016.txt,utf-8,171008,479b5e75f216245fe1685c6a89f67f0bfe263bf5
a2b30d00faa8e89e6ec5e716d033abf640bae11a,OPCW,2017,OPCW_2017.txt,OPCW_2017.txt,utf-8,182143,a2b30d00faa8e89e6ec5e716d033abf640bae11a
0a89f369cdb5eaec282ab796e54470aff850a477,OPCW,2018,OPCW_2018.txt,OPCW_2018.txt,utf-8,173903,0a89f369cdb5eaec282ab796e54470aff850a477
8f628a3187815d849338fb7a6507bacb23a74a63,OPCW,2019,OPCW_2019.txt,OPCW_2019.txt,utf-8,177427,8f628a3187815d849338fb7a6507bacb23a74a63
e4e3aeb8b83ba8a47bde63b05080014770d9ca3c,OPCW,2021,OPCW_2021.txt,OPCW_2021.txt,utf-8,162481,e4e3aeb8b83ba8a47bde63b05080014770d9ca3c
5daba884b8f1d6bd3a47ea53304c156044d55ce2,OPCW,2022,OPCW_2022.txt,OPCW_2022.txt,utf-8,185184,5daba884b8f1d6bd3a47ea53304c156044d55ce2
8f8dfcc4b2d784e8d882dfe78c3226061189745a,OPCW,2023,OPCW_2023.txt,OPCW_2023.txt,utf-8,197177,8f8dfcc4b2d784e8d882dfe78c3226061189745a
64b0480cc0a6842e43efc444b567e3a5d1aa655b,OPCW,2024,OPCW_2024.txt,OPCW_2024.txt,utf-8,213045,64b0480cc0a6842e43efc444b567e3a5d1aa655b
6acffa51a313c99ec34856afeeab1e1bcfa8090a,OSCE,1993,OSCE_1993.txt,OSCE_1993.txt,utf-8,47522,6acffa51a313c99ec34856afeeab1e1bcfa8090a
3a05e4b0a8e1630ae275799182a6028e4bfa1742,OSCE,1994,OSCE_1994.txt,OSCE_1994.txt,utf-8,84858,3a05e4b0a8e1630ae275799182a6028e4bfa1742
bd48acda1e8392c365c825529c4abedd5948e5f6,OSCE,1995,OSCE_1995.txt,OSCE_1995.txt,utf-8,78487,bd48acda1e8392c365c825529c4abedd5948e5f6
16caa3c5ee24f6d926b56388a056ea5e137f4747,OSCE,1996,OSCE_1996.txt,OSCE_1996.txt,utf-8,84304,16caa3c5ee24f6d926b56388a056ea5e137f4747
